"Generation","Fitness"
"1587","1.7976931348623157E308"
"1588","1.7976931348623157E308"
"1589","1.7976931348623157E308"
"1590","1.7976931348623157E308"
"1591","1.7976931348623157E308"
"1592","1.7976931348623157E308"
"1593","1.7976931348623157E308"
"1594","1.7976931348623157E308"
"1595","1.7976931348623157E308"
"1596","1.7976931348623157E308"
"1597","1.7976931348623157E308"
"1598","1.7976931348623157E308"
"1599","1.7976931348623157E308"
"1600","1.7976931348623157E308"
"1601","1.7976931348623157E308"
"1602","1.7976931348623157E308"
"1603","1.7976931348623157E308"
"1604","1.7976931348623157E308"
"1605","1.7976931348623157E308"
"1606","1.7976931348623157E308"
"1607","1.7976931348623157E308"
"1608","1.7976931348623157E308"
"1609","1.7976931348623157E308"
"1610","1.7976931348623157E308"
"1611","1.7976931348623157E308"
"1612","1.7976931348623157E308"
"1613","1.7976931348623157E308"
"1614","1.7976931348623157E308"
"1615","1.7976931348623157E308"
"1616","1.7976931348623157E308"
"1617","1.7976931348623157E308"
"1618","1.7976931348623157E308"
"1619","1.7976931348623157E308"
"1620","1.7976931348623157E308"
"1621","1.7976931348623157E308"
"1622","1.7976931348623157E308"
"1623","1.7976931348623157E308"
"1624","1.7976931348623157E308"
"1625","1.7976931348623157E308"
"1626","1.7976931348623157E308"
"1627","1.7976931348623157E308"
"1628","1.7976931348623157E308"
"1629","1.7976931348623157E308"
"1630","1.7976931348623157E308"
"1631","1.7976931348623157E308"
"1632","1.7976931348623157E308"
"1633","1.7976931348623157E308"
"1634","1.7976931348623157E308"
"1635","1.7976931348623157E308"
"1636","1.7976931348623157E308"
"1637","1.7976931348623157E308"
"1638","1.7976931348623157E308"
"1639","1.7976931348623157E308"
"1640","1.7976931348623157E308"
"1641","1.7976931348623157E308"
"1642","1.7976931348623157E308"
"1643","1.7976931348623157E308"
"1644","1.7976931348623157E308"
"1645","1.7976931348623157E308"
"1646","1.7976931348623157E308"
"1647","1.7976931348623157E308"
"1648","1.7976931348623157E308"
"1649","1.7976931348623157E308"
"1650","1.7976931348623157E308"
"1651","1.7976931348623157E308"
"1652","1.7976931348623157E308"
"1653","1.7976931348623157E308"
"1654","1.7976931348623157E308"
"1655","1.7976931348623157E308"
"1656","1.7976931348623157E308"
"1657","1.7976931348623157E308"
"1658","1.7976931348623157E308"
"1659","1.7976931348623157E308"
"1660","1.7976931348623157E308"
"1661","1.7976931348623157E308"
"1662","1.7976931348623157E308"
"1663","1.7976931348623157E308"
"1664","1.7976931348623157E308"
"1665","1.7976931348623157E308"
"1666","1.7976931348623157E308"
"1667","1.7976931348623157E308"
"1668","1.7976931348623157E308"
"1669","1.7976931348623157E308"
"1670","1.7976931348623157E308"
"1671","1.7976931348623157E308"
"1672","1.7976931348623157E308"
"1673","1.7976931348623157E308"
"1674","1.7976931348623157E308"
"1675","1.7976931348623157E308"
"1676","1.7976931348623157E308"
"1677","1.7976931348623157E308"
"1678","1.7976931348623157E308"
"1679","1.7976931348623157E308"
"1680","1.7976931348623157E308"
"1681","1.7976931348623157E308"
"1682","1.7976931348623157E308"
"1683","1.7976931348623157E308"
"1684","1.7976931348623157E308"
"1685","1.7976931348623157E308"
"1686","1.7976931348623157E308"
"1687","1.7976931348623157E308"
"1688","1.7976931348623157E308"
"1689","1.7976931348623157E308"
"1690","1.7976931348623157E308"
"1691","1.7976931348623157E308"
"1692","1.7976931348623157E308"
"1693","1.7976931348623157E308"
"1694","1.7976931348623157E308"
"1695","1.7976931348623157E308"
"1696","1.7976931348623157E308"
"1697","1.7976931348623157E308"
"1698","1.7976931348623157E308"
"1699","1.7976931348623157E308"
"1700","1.7976931348623157E308"
"1701","1.7976931348623157E308"
"1702","1.7976931348623157E308"
"1703","1.7976931348623157E308"
"1704","1.7976931348623157E308"
"1705","1.7976931348623157E308"
"1706","1.7976931348623157E308"
"1707","1.7976931348623157E308"
"1708","1.7976931348623157E308"
"1709","1.7976931348623157E308"
"1710","1.7976931348623157E308"
"1711","1.7976931348623157E308"
"1712","1.7976931348623157E308"
"1713","1.7976931348623157E308"
"1714","1.7976931348623157E308"
"1715","1.7976931348623157E308"
"1716","1.7976931348623157E308"
"1717","1.7976931348623157E308"
"1718","1.7976931348623157E308"
"1719","1.7976931348623157E308"
"1720","1.7976931348623157E308"
"1721","1.7976931348623157E308"
"1722","1.7976931348623157E308"
"1723","1.7976931348623157E308"
"1724","1.7976931348623157E308"
"1725","1.7976931348623157E308"
"1726","1.7976931348623157E308"
"1727","1.7976931348623157E308"
"1728","1.7976931348623157E308"
"1729","1.7976931348623157E308"
"1730","1.7976931348623157E308"
"1731","1.7976931348623157E308"
"1732","1.7976931348623157E308"
"1733","1.7976931348623157E308"
"1734","1.7976931348623157E308"
"1735","1.7976931348623157E308"
"1736","1.7976931348623157E308"
"1737","1.7976931348623157E308"
"1738","1.7976931348623157E308"
"1739","1.7976931348623157E308"
"1740","1.7976931348623157E308"
"1741","1.7976931348623157E308"
"1742","1.7976931348623157E308"
"1743","1.7976931348623157E308"
"1744","1.7976931348623157E308"
"1745","1.7976931348623157E308"
"1746","1.7976931348623157E308"
"1747","1.7976931348623157E308"
"1748","1.7976931348623157E308"
"1749","1.7976931348623157E308"
"1750","1.7976931348623157E308"
"1751","1.7976931348623157E308"
"1752","1.7976931348623157E308"
"1753","1.7976931348623157E308"
"1754","1.7976931348623157E308"
"1755","1.7976931348623157E308"
"1756","1.7976931348623157E308"
"1757","1.7976931348623157E308"
"1758","1.7976931348623157E308"
"1759","1.7976931348623157E308"
"1760","1.7976931348623157E308"
"1761","1.7976931348623157E308"
"1762","1.7976931348623157E308"
"1763","1.7976931348623157E308"
"1764","1.7976931348623157E308"
"1765","1.7976931348623157E308"
"1766","1.7976931348623157E308"
"1767","1.7976931348623157E308"
"1768","1.7976931348623157E308"
"1769","1.7976931348623157E308"
"1770","1.7976931348623157E308"
"1771","1.7976931348623157E308"
"1772","1.7976931348623157E308"
"1773","1.7976931348623157E308"
"1774","1.7976931348623157E308"
"1775","1.7976931348623157E308"
"1776","1.7976931348623157E308"
"1777","1.7976931348623157E308"
"1778","1.7976931348623157E308"
"1779","1.7976931348623157E308"
"1780","1.7976931348623157E308"
"1781","1.7976931348623157E308"
"1782","1.7976931348623157E308"
"1783","1.7976931348623157E308"
"1784","1.7976931348623157E308"
"1785","1.7976931348623157E308"
"1786","1.7976931348623157E308"
"1787","1.7976931348623157E308"
"1788","1.7976931348623157E308"
"1789","1.7976931348623157E308"
"1790","1.7976931348623157E308"
"1791","1.7976931348623157E308"
"1792","1.7976931348623157E308"
"1793","1.7976931348623157E308"
"1794","1.7976931348623157E308"
"1795","1.7976931348623157E308"
"1796","1.7976931348623157E308"
"1797","1.7976931348623157E308"
"1798","1.7976931348623157E308"
"1799","1.7976931348623157E308"
"1800","1.7976931348623157E308"
"1801","1.7976931348623157E308"
"1802","1.7976931348623157E308"
"1803","1.7976931348623157E308"
"1804","1.7976931348623157E308"
"1805","1.7976931348623157E308"
"1806","1.7976931348623157E308"
"1807","1.7976931348623157E308"
"1808","1.7976931348623157E308"
"1809","1.7976931348623157E308"
"1810","1.7976931348623157E308"
"1811","1.7976931348623157E308"
"1812","1.7976931348623157E308"
"1813","1.7976931348623157E308"
"1814","1.7976931348623157E308"
"1815","1.7976931348623157E308"
"1816","1.7976931348623157E308"
"1817","1.7976931348623157E308"
"1818","1.7976931348623157E308"
"1819","1.7976931348623157E308"
"1820","1.7976931348623157E308"
"1821","1.7976931348623157E308"
"1822","1.7976931348623157E308"
"1823","1.7976931348623157E308"
"1824","1.7976931348623157E308"
"1825","1.7976931348623157E308"
"1826","1.7976931348623157E308"
"1827","1.7976931348623157E308"
"1828","1.7976931348623157E308"
"1829","1.7976931348623157E308"
"1830","1.7976931348623157E308"
"1831","1.7976931348623157E308"
"1832","1.7976931348623157E308"
"1833","1.7976931348623157E308"
"1834","1.7976931348623157E308"
"1835","1.7976931348623157E308"
"1836","1.7976931348623157E308"
"1837","1.7976931348623157E308"
"1838","1.7976931348623157E308"
"1839","1.7976931348623157E308"
"1840","1.7976931348623157E308"
"1841","1.7976931348623157E308"
"1842","1.7976931348623157E308"
"1843","1.7976931348623157E308"
"1844","1.7976931348623157E308"
"1845","1.7976931348623157E308"
"1846","1.7976931348623157E308"
"1847","1.7976931348623157E308"
"1848","1.7976931348623157E308"
"1849","1.7976931348623157E308"
"1850","1.7976931348623157E308"
"1851","1.7976931348623157E308"
"1852","1.7976931348623157E308"
"1853","1.7976931348623157E308"
"1854","1.7976931348623157E308"
"1855","1.7976931348623157E308"
"1856","1.7976931348623157E308"
"1857","1.7976931348623157E308"
"1858","1.7976931348623157E308"
"1859","1.7976931348623157E308"
"1860","1.7976931348623157E308"
"1861","1.7976931348623157E308"
"1862","1.7976931348623157E308"
"1863","1.7976931348623157E308"
"1864","1.7976931348623157E308"
"1865","1.7976931348623157E308"
"1866","1.7976931348623157E308"
"1867","1.7976931348623157E308"
"1868","1.7976931348623157E308"
"1869","1.7976931348623157E308"
"1870","1.7976931348623157E308"
"1871","1.7976931348623157E308"
"1872","1.7976931348623157E308"
"1873","1.7976931348623157E308"
"1874","1.7976931348623157E308"
"1875","1.7976931348623157E308"
"1876","1.7976931348623157E308"
"1877","1.7976931348623157E308"
"1878","1.7976931348623157E308"
"1879","1.7976931348623157E308"
"1880","1.7976931348623157E308"
"1881","1.7976931348623157E308"
"1882","1.7976931348623157E308"
"1883","1.7976931348623157E308"
"1884","1.7976931348623157E308"
"1885","1.7976931348623157E308"
"1886","1.7976931348623157E308"
"1887","1.7976931348623157E308"
"1888","1.7976931348623157E308"
"1889","1.7976931348623157E308"
"1890","1.7976931348623157E308"
"1891","1.7976931348623157E308"
"1892","1.7976931348623157E308"
"1893","1.7976931348623157E308"
"1894","1.7976931348623157E308"
"1895","1.7976931348623157E308"
"1896","1.7976931348623157E308"
"1897","1.7976931348623157E308"
"1898","1.7976931348623157E308"
"1899","1.7976931348623157E308"
"1900","1.7976931348623157E308"
"1901","661.7469986474465"
"1902","1.7976931348623157E308"
"1903","1.7976931348623157E308"
"1904","1.7976931348623157E308"
"1905","1.7976931348623157E308"
"1906","1.7976931348623157E308"
"1907","1.7976931348623157E308"
"1908","1.7976931348623157E308"
"1909","1.7976931348623157E308"
"1910","1.7976931348623157E308"
"1911","1.7976931348623157E308"
"1912","1.7976931348623157E308"
"1913","1.7976931348623157E308"
"1914","1.7976931348623157E308"
"1915","1.7976931348623157E308"
"1916","1.7976931348623157E308"
"1917","1.7976931348623157E308"
"1918","1.7976931348623157E308"
"1919","1.7976931348623157E308"
"1920","1.7976931348623157E308"
"1921","1.7976931348623157E308"
"1922","1.7976931348623157E308"
"1923","1.7976931348623157E308"
"1924","1.7976931348623157E308"
"1925","1.7976931348623157E308"
"1926","1.7976931348623157E308"
"1927","1.7976931348623157E308"
"1928","1.7976931348623157E308"
"1929","1.7976931348623157E308"
"1930","1.7976931348623157E308"
"1931","1.7976931348623157E308"
"1932","1.7976931348623157E308"
"1933","1.7976931348623157E308"
"1934","1.7976931348623157E308"
"1935","1.7976931348623157E308"
"1936","1.7976931348623157E308"
"1937","1.7976931348623157E308"
"1938","1.7976931348623157E308"
"1939","1.7976931348623157E308"
"1940","1.7976931348623157E308"
"1941","1.7976931348623157E308"
"1942","1.7976931348623157E308"
"1943","1.7976931348623157E308"
"1944","1.7976931348623157E308"
"1945","1.7976931348623157E308"
"1946","1.7976931348623157E308"
"1947","1.7976931348623157E308"
"1948","1.7976931348623157E308"
"1949","1.7976931348623157E308"
"1950","1.7976931348623157E308"
"1951","1.7976931348623157E308"
"1952","1.7976931348623157E308"
"1953","1.7976931348623157E308"
"1954","1.7976931348623157E308"
"1955","1.7976931348623157E308"
"1956","1.7976931348623157E308"
"1957","1.7976931348623157E308"
"1958","1.7976931348623157E308"
"1959","1.7976931348623157E308"
"1960","1.7976931348623157E308"
"1961","1.7976931348623157E308"
"1962","1.7976931348623157E308"
"1963","1.7976931348623157E308"
"1964","1.7976931348623157E308"
"1965","1.7976931348623157E308"
"1966","1.7976931348623157E308"
"1967","1.7976931348623157E308"
"1968","1.7976931348623157E308"
"1969","1.7976931348623157E308"
"1970","1.7976931348623157E308"
"1971","1.7976931348623157E308"
"1972","1.7976931348623157E308"
"1973","1.7976931348623157E308"
"1974","1.7976931348623157E308"
"1975","1.7976931348623157E308"
"1976","1.7976931348623157E308"
"1977","1.7976931348623157E308"
"1978","1.7976931348623157E308"
"1979","1.7976931348623157E308"
"1980","1.7976931348623157E308"
"1981","1.7976931348623157E308"
"1982","1.7976931348623157E308"
"1983","1.7976931348623157E308"
"1984","1.7976931348623157E308"
"1985","1.7976931348623157E308"
"1986","1.7976931348623157E308"
"1987","1.7976931348623157E308"
"1988","1.7976931348623157E308"
"1989","1.7976931348623157E308"
"1990","1.7976931348623157E308"
"1991","1.7976931348623157E308"
"1992","1.7976931348623157E308"
"1993","1.7976931348623157E308"
"1994","1.7976931348623157E308"
"1995","1.7976931348623157E308"
"1996","1.7976931348623157E308"
"1997","1.7976931348623157E308"
"1998","1.7976931348623157E308"
"1999","1.7976931348623157E308"
"2000","1.7976931348623157E308"
"2001","1.7976931348623157E308"
"2002","1.7976931348623157E308"
"2003","1.7976931348623157E308"
"2004","1.7976931348623157E308"
"2005","1.7976931348623157E308"
"2006","1.7976931348623157E308"
"2007","1.7976931348623157E308"
"2008","1.7976931348623157E308"
"2009","1.7976931348623157E308"
"2010","1.7976931348623157E308"
"2011","1.7976931348623157E308"
"2012","1.7976931348623157E308"
"2013","1.7976931348623157E308"
"2014","1.7976931348623157E308"
"2015","1.7976931348623157E308"
"2016","1.7976931348623157E308"
"2017","1.7976931348623157E308"
"2018","1.7976931348623157E308"
"2019","1.7976931348623157E308"
"2020","1.7976931348623157E308"
"2021","1.7976931348623157E308"
"2022","1.7976931348623157E308"
"2023","1.7976931348623157E308"
"2024","1.7976931348623157E308"
"2025","1.7976931348623157E308"
"2026","1.7976931348623157E308"
"2027","1.7976931348623157E308"
"2028","581.5553372091408"
"2029","581.5553372091408"
"2030","581.5553372091408"
"2031","581.5553372091408"
"2032","581.1140479268718"
"2033","581.1140479268718"
"2034","581.5553372091408"
"2035","581.5553372091408"
"2036","581.5553372091408"
"2037","581.5553372091408"
"2038","581.5553372091408"
"2039","581.1140479268718"
"2040","581.1140479268716"
"2041","581.1140479268716"
"2042","581.1140479268716"
"2043","581.1140479268716"
"2044","579.7900209445247"
"2045","579.7900209445247"
"2046","579.7900209445247"
"2047","579.7900209445247"
"2048","579.7900209445247"
"2049","579.7900209445247"
"2050","579.7900209445247"
"2051","579.7900209445247"
"2052","579.7900209445247"
"2053","579.7900209445247"
"2054","579.7900209445247"
"2055","579.7900209445247"
"2056","579.7900209445247"
"2057","579.7900209445247"
"2058","579.7900209445247"
"2059","579.7900209445247"
"2060","579.7900209445247"
"2061","579.7900209445247"
"2062","579.5332193347584"
"2063","579.5332193347584"
"2064","579.5332193347584"
"2065","579.5332193347584"
"2066","579.5332193347584"
"2067","579.5332193347584"
"2068","579.5332193347584"
"2069","579.5332193347584"
"2070","579.5332193347584"
"2071","579.5332193347584"
"2072","579.5332193347584"
"2073","579.5332193347584"
"2074","579.5332193347584"
"2075","579.5332193347584"
"2076","579.3327631820705"
"2077","579.3327631820705"
"2078","579.5332193347584"
"2079","579.5332193347584"
"2080","579.5470606725136"
"2081","579.5470606725136"
"2082","579.5470606725136"
"2083","579.5470606725136"
"2084","579.5470606725136"
"2085","579.5470606725136"
"2086","579.5470606725136"
"2087","579.4338719061471"
"2088","579.3634422044659"
"2089","579.3634422044659"
"2090","579.3634422044659"
"2091","579.3634422044659"
"2092","579.2873394052924"
"2093","579.2873394052924"
"2094","579.2873394052924"
"2095","579.2873394052924"
"2096","579.2873394052924"
"2097","579.2873394052924"
"2098","579.2873394052924"
"2099","579.2873394052924"
"2100","579.2873394052924"
"2101","579.2873394052924"
"2102","579.2873394052924"
"2103","579.2873394052924"
"2104","579.3656732477784"
"2105","579.3656732477784"
"2106","579.3656732477784"
"2107","579.3656732477784"
"2108","579.3656732477784"
"2109","579.3656732477784"
"2110","579.3656732477784"
"2111","579.7900209445247"
"2112","579.7900209445247"
"2113","579.5332193347584"
"2114","579.5332193347584"
"2115","579.5332193347584"
"2116","579.7900209445247"
"2117","579.7900209445247"
"2118","579.7900209445247"
"2119","579.7900209445247"
"2120","579.7900209445247"
"2121","579.7900209445247"
"2122","579.7900209445247"
"2123","579.7900209445247"
"2124","579.7900209445247"
"2125","579.7900209445247"
"2126","579.7900209445247"
"2127","579.7900209445247"
"2128","579.7900209445247"
"2129","579.7900209445247"
"2130","579.7469414167684"
"2131","579.7469414167684"
"2132","579.7469414167684"
"2133","579.7469414167684"
"2134","579.7469414167684"
"2135","579.7469414167684"
"2136","579.7469414167684"
"2137","579.7469414167684"
"2138","579.7469414167684"
"2139","579.7469414167684"
"2140","579.7469414167684"
"2141","579.7469414167684"
"2142","579.7469414167684"
"2143","579.7469414167684"
"2144","579.7469414167684"
"2145","579.7469414167684"
"2146","579.7469414167684"
"2147","579.7469414167684"
"2148","579.7469414167684"
"2149","579.7469414167684"
"2150","579.7469414167684"
"2151","579.7469414167684"
"2152","579.7469414167684"
"2153","579.5556231971227"
"2154","579.5556231971227"
"2155","579.5556231971227"
"2156","579.7469414167684"
"2157","579.7469414167684"
"2158","579.7469414167684"
"2159","579.7469414167684"
"2160","579.7469414167684"
"2161","579.7469414167684"
"2162","579.7469414167684"
"2163","579.7469414167684"
"2164","579.7469414167684"
"2165","579.7469414167684"
"2166","579.7469414167684"
"2167","579.7469414167684"
"2168","579.7469414167684"
"2169","579.7469414167684"
"2170","579.7469414167684"
"2171","579.7469414167684"
"2172","579.7469414167684"
"2173","579.7469414167684"
"2174","579.7469414167684"
"2175","579.6382101436303"
"2176","579.6382101436303"
"2177","579.6382101436303"
"2178","579.6382101436303"
"2179","579.6382101436303"
"2180","579.6382101436303"
"2181","579.6382101436303"
"2182","579.6382101436303"
"2183","579.6382101436303"
"2184","579.6382101436303"
"2185","579.6382101436303"
"2186","579.6382101436303"
"2187","579.5140801789898"
"2188","579.6382101436303"
"2189","579.4614952233378"
"2190","579.4614952233378"
"2191","579.4614952233378"
"2192","579.4614952233378"
"2193","579.4614952233378"
"2194","579.4614952233378"
"2195","579.4614952233378"
"2196","579.4614952233378"
"2197","579.4614952233378"
"2198","579.4614952233378"
"2199","579.4614952233378"
"2200","579.4614952233378"
"2201","579.4614952233378"
"2202","579.4614952233378"
"2203","579.4614952233378"
"2204","579.4614952233378"
"2205","579.4614952233378"
"2206","579.4614952233378"
"2207","579.4614952233378"
"2208","579.4614952233378"
"2209","579.4614952233378"
"2210","579.4614952233378"
"2211","579.4614952233378"
"2212","579.4614952233378"
"2213","579.4614952233378"
"2214","579.4614952233378"
"2215","579.4614952233378"
"2216","579.4614952233378"
"2217","579.4614952233378"
"2218","579.4614952233378"
"2219","579.4614952233378"
"2220","579.4614952233378"
"2221","579.4614952233378"
"2222","579.4614952233378"
"2223","579.4614952233378"
"2224","579.4614952233378"
"2225","579.4132193347584"
"2226","579.4132193347584"
"2227","579.4132193347584"
"2228","579.4132193347584"
"2229","579.4132193347584"
"2230","579.4132193347584"
"2231","579.4132193347584"
"2232","579.4132193347584"
"2233","579.3327631820705"
"2234","579.3327631820705"
"2235","579.3327631820705"
"2236","579.3327631820705"
"2237","579.3327631820705"
"2238","579.3327631820705"
"2239","579.3327631820705"
"2240","579.3327631820705"
"2241","579.3327631820705"
"2242","579.3327631820705"
"2243","579.3327631820705"
"2244","579.3327631820705"
"2245","579.3327631820705"
"2246","579.3327631820705"
"2247","579.3327631820705"
"2248","579.3327631820705"
"2249","579.3327631820705"
"2250","579.3327631820705"
"2251","579.3327631820705"
"2252","579.3327631820705"
"2253","579.3327631820705"
"2254","579.3327631820705"
"2255","579.3327631820705"
"2256","579.3327631820705"
"2257","579.3327631820705"
"2258","579.3327631820705"
"2259","579.3327631820705"
"2260","579.3327631820705"
"2261","579.3327631820705"
"2262","579.3327631820705"
"2263","579.3327631820705"
"2264","579.3327631820705"
"2265","579.3327631820705"
"2266","579.3327631820705"
"2267","579.3327631820705"
"2268","579.3327631820705"
"2269","579.3327631820705"
"2270","579.3327631820705"
"2271","579.3327631820705"
"2272","579.3327631820705"
"2273","579.3283180467877"
"2274","579.3283180467877"
"2275","579.3283180467877"
"2276","579.3283180467877"
"2277","579.3283180467877"
"2278","579.3283180467877"
"2279","579.3283180467877"
"2280","579.3283180467877"
"2281","579.3283180467877"
"2282","579.3283180467877"
"2283","579.3283180467877"
"2284","579.3283180467877"
"2285","579.3283180467877"
"2286","579.3283180467877"
"2287","579.3283180467877"
"2288","579.3283180467877"
"2289","579.3283180467877"
"2290","579.3283180467877"
"2291","579.3283180467877"
"2292","579.3283180467877"
"2293","579.3283180467877"
"2294","579.3283180467877"
"2295","579.3283180467877"
"2296","579.3283180467877"
"2297","579.3283180467877"
"2298","579.3283180467877"
"2299","579.3283180467877"
"2300","579.3283180467877"
"2301","579.3283180467877"
"2302","579.3283180467877"
"2303","579.3283180467877"
"2304","579.3283180467877"
"2305","579.3283180467877"
"2306","579.3283180467877"
"2307","579.3283180467877"
"2308","579.3283180467877"
"2309","579.3283180467877"
"2310","579.3283180467877"
"2311","579.3283180467877"
"2312","579.3283180467877"
"2313","579.3283180467877"
"2314","579.3283180467877"
"2315","579.3283180467877"
"2316","579.3283180467877"
"2317","579.3283180467877"
"2318","579.3283180467877"
"2319","579.3283180467877"
"2320","579.3283180467877"
"2321","579.3283180467877"
"2322","579.3283180467877"
"2323","579.3283180467877"
"2324","579.3283180467877"
"2325","579.3283180467877"
"2326","579.3283180467877"
"2327","579.3283180467877"
"2328","579.3283180467877"
"2329","579.3283180467877"
"2330","579.3283180467877"
"2331","579.3283180467877"
"2332","579.3283180467877"
"2333","579.3283180467877"
"2334","579.3283180467877"
"2335","579.3283180467877"
"2336","579.3283180467877"
"2337","579.3283180467877"
"2338","579.3283180467877"
"2339","579.3283180467877"
"2340","579.2302650279157"
"2341","579.2302650279157"
"2342","579.2302650279157"
"2343","579.2302650279157"
"2344","579.3283180467877"
"2345","579.3283180467877"
"2346","579.3283180467877"
"2347","579.2302650279157"
"2348","579.2302650279157"
"2349","579.2302650279157"
"2350","579.2302650279157"
"2351","579.2302650279157"
"2352","579.2302650279157"
"2353","579.3283180467877"
"2354","579.3283180467877"
"2355","579.3283180467877"
"2356","579.3283180467877"
"2357","579.3283180467877"
"2358","579.3283180467877"
"2359","579.3283180467877"
"2360","579.3283180467877"
"2361","579.3283180467877"
"2362","579.3283180467877"
"2363","579.3283180467877"
"2364","579.3283180467877"
"2365","579.3283180467877"
"2366","579.3283180467877"
"2367","579.3283180467877"
"2368","579.3283180467877"
"2369","579.3283180467877"
"2370","579.3283180467877"
"2371","579.3283180467877"
"2372","579.2302650279157"
"2373","579.2302650279157"
"2374","579.2302650279157"
"2375","579.2302650279157"
"2376","579.2302650279157"
"2377","579.2302650279157"
"2378","579.2302650279157"
"2379","579.2302650279157"
"2380","579.2302650279157"
"2381","579.2302650279157"
"2382","579.2302650279157"
"2383","579.2302650279157"
"2384","579.2302650279157"
"2385","579.2302650279157"
"2386","579.2302650279157"
"2387","579.2302650279157"
"2388","579.2302650279157"
"2389","579.2302650279157"
"2390","579.2302650279157"
"2391","579.2302650279157"
"2392","579.2302650279157"
"2393","579.2302650279157"
"2394","579.2302650279157"
"2395","579.2302650279157"
"2396","579.2302650279157"
"2397","1.7976931348623157E308"
"2398","1.7976931348623157E308"
"2399","1.7976931348623157E308"
"2400","1.7976931348623157E308"
"2401","1.7976931348623157E308"
"2402","1.7976931348623157E308"
"2403","1.7976931348623157E308"
"2404","1.7976931348623157E308"
"2405","1.7976931348623157E308"
"2406","1.7976931348623157E308"
"2407","1.7976931348623157E308"
"2408","1.7976931348623157E308"
"2409","1.7976931348623157E308"
"2410","579.2302650279157"
"2411","579.2302650279157"
"2412","579.2302650279157"
"2413","579.2302650279157"
"2414","579.2302650279157"
"2415","579.2302650279157"
"2416","579.2302650279157"
"2417","579.2302650279157"
"2418","579.2302650279157"
"2419","1.7976931348623157E308"
"2420","1.7976931348623157E308"
"2421","1.7976931348623157E308"
"2422","1.7976931348623157E308"
"2423","1.7976931348623157E308"
"2424","1.7976931348623157E308"
"2425","1.7976931348623157E308"
"2426","1.7976931348623157E308"
"2427","1.7976931348623157E308"
"2428","1.7976931348623157E308"
"2429","1.7976931348623157E308"
"2430","1.7976931348623157E308"
"2431","1.7976931348623157E308"
"2432","1.7976931348623157E308"
"2433","1.7976931348623157E308"
"2434","1.7976931348623157E308"
"2435","1.7976931348623157E308"
"2436","1.7976931348623157E308"
"2437","1.7976931348623157E308"
"2438","1.7976931348623157E308"
"2439","1.7976931348623157E308"
"2440","1.7976931348623157E308"
"2441","1.7976931348623157E308"
"2442","1.7976931348623157E308"
"2443","1.7976931348623157E308"
"2444","1.7976931348623157E308"
"2445","1.7976931348623157E308"
"2446","1.7976931348623157E308"
"2447","1.7976931348623157E308"
"2448","1.7976931348623157E308"
"2449","1.7976931348623157E308"
"2450","1.7976931348623157E308"
"2451","1.7976931348623157E308"
"2452","1.7976931348623157E308"
"2453","1.7976931348623157E308"
"2454","1.7976931348623157E308"
"2455","1.7976931348623157E308"
"2456","1.7976931348623157E308"
"2457","1.7976931348623157E308"
"2458","1.7976931348623157E308"
"2459","1.7976931348623157E308"
"2460","1.7976931348623157E308"
"2461","1.7976931348623157E308"
"2462","1.7976931348623157E308"
"2463","1.7976931348623157E308"
"2464","1.7976931348623157E308"
"2465","1.7976931348623157E308"
"2466","1.7976931348623157E308"
"2467","1.7976931348623157E308"
"2468","1.7976931348623157E308"
"2469","1.7976931348623157E308"
"2470","1.7976931348623157E308"
"2471","1.7976931348623157E308"
"2472","1.7976931348623157E308"
"2473","1.7976931348623157E308"
"2474","1.7976931348623157E308"
"2475","1.7976931348623157E308"
"2476","1.7976931348623157E308"
"2477","1.7976931348623157E308"
"2478","1.7976931348623157E308"
"2479","1.7976931348623157E308"
"2480","1.7976931348623157E308"
"2481","1.7976931348623157E308"
"2482","1.7976931348623157E308"
"2483","1.7976931348623157E308"
"2484","1.7976931348623157E308"
"2485","1.7976931348623157E308"
"2486","1.7976931348623157E308"
"2487","1.7976931348623157E308"
"2488","1.7976931348623157E308"
"2489","1.7976931348623157E308"
"2490","1.7976931348623157E308"
"2491","1.7976931348623157E308"
"2492","1.7976931348623157E308"
"2493","1.7976931348623157E308"
"2494","1.7976931348623157E308"
"2495","1.7976931348623157E308"
"2496","1.7976931348623157E308"
"2497","1.7976931348623157E308"
"2498","1.7976931348623157E308"
"2499","1.7976931348623157E308"
"2500","1.7976931348623157E308"
"2501","1.7976931348623157E308"
"2502","1.7976931348623157E308"
"2503","1.7976931348623157E308"
"2504","1.7976931348623157E308"
"2505","1.7976931348623157E308"
"2506","1.7976931348623157E308"
"2507","1.7976931348623157E308"
"2508","1.7976931348623157E308"
"2509","1.7976931348623157E308"
"2510","1.7976931348623157E308"
"2511","1.7976931348623157E308"
"2512","1.7976931348623157E308"
"2513","1.7976931348623157E308"
"2514","1.7976931348623157E308"
"2515","1.7976931348623157E308"
"2516","1.7976931348623157E308"
"2517","1.7976931348623157E308"
"2518","1.7976931348623157E308"
"2519","1.7976931348623157E308"
"2520","1.7976931348623157E308"
"2521","1.7976931348623157E308"
"2522","1.7976931348623157E308"
"2523","1.7976931348623157E308"
"2524","1.7976931348623157E308"
"2525","1.7976931348623157E308"
"2526","1.7976931348623157E308"
"2527","1.7976931348623157E308"
"2528","1.7976931348623157E308"
"2529","1.7976931348623157E308"
"2530","1.7976931348623157E308"
"2531","1.7976931348623157E308"
